_id,case_enquiry_id,open_dt,sla_target_dt,closed_dt,on_time,case_status,closure_reason,case_title,subject,reason,type,queue,department,submitted_photo,closed_photo,location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,location_street_name,location_zipcode,latitude,longitude,geom_4326,source,combined_info
4715,101004121057,2022-01-09 10:23:00,,2022-01-11 06:48:35,ONTIME,Closed,Case Closed. Closed date : 2022-01-11 11:48:35.363 Case Resolved Jones Sun  Jan 9  4:54 PM (2 days ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  chayla.white  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  lauren.lopes  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  walter.egan  Dog was picked up and transported to City of Boston animal shelter (Jones) ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,156 Porter St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,0105,156 Porter St,2128.0,42.37130948616198,-71.03246035996834,0101000020E6100000BF1E9ED413C251C050E1B911872F4540,Constituent Call,Case Closed. Closed date : 2022-01-11 11:48:35.363 Case Resolved Jones Sun  Jan 9  4:54 PM (2 days ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  chayla.white  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  lauren.lopes  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  walter.egan  Dog was picked up and transported to City of Boston animal shelter (Jones)  Animal Found
4758,101004121122,2022-01-09 11:42:00,,2022-01-11 06:49:49,ONTIME,Closed,Case Closed. Closed date : 2022-01-11 11:49:49.363 Case Resolved Gillis Sun  Jan 9  5:12 PM (2 days ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  chayla.white  emily.walz  ian.maclean  keith.burrelle  lauren.lopes  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  walter.egan  The dog was taken to the shelter  ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,190 Boston St  Dorchester  MA  02125,6,03,2,C6,Dorchester,5,Ward 7,0709,190 Boston St,2125.0,42.32323952559618,-71.06021052980614,0101000020E61000001A19447DDAC351C0E69AABE95F294540,Constituent Call,Case Closed. Closed date : 2022-01-11 11:49:49.363 Case Resolved Gillis Sun  Jan 9  5:12 PM (2 days ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  chayla.white  emily.walz  ian.maclean  keith.burrelle  lauren.lopes  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  walter.egan  The dog was taken to the shelter   Animal Found
4862,101004121284,2022-01-09 22:35:00,,2022-01-11 06:54:48,ONTIME,Closed,Case Closed. Closed date : 2022-01-11 11:54:48.25 Case Resolved Egan Mon  Jan 10  5:11 AM (1 day ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  chayla.white  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  lauren.lopes  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  Dog was transported to shelter  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,50 Park Plz  Boston  MA  02116,4,1C,2,A1,Downtown / Financial District,6,05,0501,50 Park Plz,2116.0,42.351250853200526,-71.0693755777888,0101000020E61000009E6F43A670C451C01C98B7C9F52C4540,Constituent Call,Case Closed. Closed date : 2022-01-11 11:54:48.25 Case Resolved Egan Mon  Jan 10  5:11 AM (1 day ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  chayla.white  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  lauren.lopes  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  Dog was transported to shelter   Animal Generic Request
5410,101004122187,2022-01-10 11:46:00,,2022-01-11 07:15:58,ONTIME,Closed,Case Closed. Closed date : 2022-01-11 12:15:58.187 Case Resolved Stern Mon  Jan 10  5:49 PM (18 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  chayla.white  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  lauren.lopes  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  walter.egan  Make contact via phone with BPD precinct  who stated that the officers were looking for the dog  but could not find it and would call back animal control. MS107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Fairmount St & Morton St  Dorchester  MA  ,8,07,4,B3,Dorchester,7,17,1712,INTERSECTION Fairmount St & Morton St,,42.27897428019908,-71.08035187902183,0101000020E61000008A24357C24C551C0AAF0E06DB5234540,Constituent Call,Case Closed. Closed date : 2022-01-11 12:15:58.187 Case Resolved Stern Mon  Jan 10  5:49 PM (18 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  chayla.white  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  lauren.lopes  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  walter.egan  Make contact via phone with BPD precinct  who stated that the officers were looking for the dog  but could not find it and would call back animal control. MS107  Animal Generic Request
5483,101004122320,2022-01-10 13:30:00,,2022-01-11 07:17:00,ONTIME,Closed,Case Closed. Closed date : 2022-01-11 12:17:00.143 Case Resolved Stern Mon  Jan 10  7:28 PM (16 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  chayla.white  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  lauren.lopes  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  walter.egan  Dog was outside in a wire cage within the shed  and appeared to be in adequate condition. No water was available  and I directed the owners cousin to bring him inside. I left a citation for the owner regarding tethering/shelter  licensing  and vaccination. MS107  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,192 Reservation Rd  Hyde Park  MA  02136,12,08,5,E18,Hyde Park,10,Ward 18,1819,192 Reservation Rd,2136.0,42.25218397677123,-71.13122901986384,0101000020E61000007C26670E66C851C06167869047204540,Constituent Call,Case Closed. Closed date : 2022-01-11 12:17:00.143 Case Resolved Stern Mon  Jan 10  7:28 PM (16 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  chayla.white  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  lauren.lopes  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  walter.egan  Dog was outside in a wire cage within the shed  and appeared to be in adequate condition. No water was available  and I directed the owners cousin to bring him inside. I left a citation for the owner regarding tethering/shelter  licensing  and vaccination. MS107   Animal Generic Request
5589,101004122489,2022-01-10 17:06:00,,2022-01-11 07:18:37,ONTIME,Closed,Case Closed. Closed date : 2022-01-11 12:18:37.973 Case Resolved Egan Mon  Jan 10  10:41 PM (13 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  chayla.white  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  lauren.lopes  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  Boston police transported dog to mspca   ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,1165 Blue Hill Ave  Dorchester  MA  02124,8,07,4,B3,Dorchester,9,14,1414,1165 Blue Hill Ave,2124.0,42.284689572698014,-71.09175068665323,0101000020E6100000EAA3453EDFC551C006203AB570244540,Constituent Call,Case Closed. Closed date : 2022-01-11 12:18:37.973 Case Resolved Egan Mon  Jan 10  10:41 PM (13 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  chayla.white  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  lauren.lopes  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  Boston police transported dog to mspca    Animal Found
5640,101004122582,2022-01-11 02:40:00,,2022-01-11 07:47:46,ONTIME,Closed,Case Closed. Closed date : 2022-01-11 12:47:46.813 Case Resolved 1/11/22-Walked and drove around the area and was not able to locate dog  no call back number provided (Jones)  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,123 Pleasant St  Dorchester  MA  02125,7,03,3,C11,Dorchester,7,13,0304,123 Pleasant St,2125.0,42.31153952532112,-71.05947055393138,0101000020E6100000750D955DCEC351C03155F486E0274540,Constituent Call,Case Closed. Closed date : 2022-01-11 12:47:46.813 Case Resolved 1/11/22-Walked and drove around the area and was not able to locate dog  no call back number provided (Jones)   Animal Generic Request
5985,101004123204,2022-01-11 12:03:00,,2022-01-12 05:35:29,ONTIME,Closed,Case Closed. Closed date : 2022-01-12 10:35:29.48 Case Resolved Michael Stern Tue  Jan 11  6:24 PM (16 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  chayla.white  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  lauren.lopes  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  walter.egan  Dog was inside the house and appeared to be in good condition  barking only when I knocked at the door. Dog is currently licensed. MS 107  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,44 Beaumont St  Dorchester  MA  02124,8,07,3,C11,Dorchester,7,Ward 16,1608,44 Beaumont St,2124.0,42.28514952674704,-71.05911061198125,0101000020E61000009653E077C8C351C099EC99C77F244540,Constituent Call,Case Closed. Closed date : 2022-01-12 10:35:29.48 Case Resolved Michael Stern Tue  Jan 11  6:24 PM (16 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  chayla.white  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  lauren.lopes  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  walter.egan  Dog was inside the house and appeared to be in good condition  barking only when I knocked at the door. Dog is currently licensed. MS 107   Animal Generic Request
6080,101004123370,2022-01-11 16:01:00,,2022-01-12 05:36:46,ONTIME,Closed,Case Closed. Closed date : 2022-01-12 10:36:46.23 Case Resolved Walter Egan Tue  Jan 11  9:31 PM (13 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  chayla.white  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  lauren.lopes  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  No call back # spoke to management at cvs and she stated no one came into store about dog also went outside to check and no dog tied to bench.no reponse at this time ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,21 Austin St  Charlestown  MA  02129,3,1A,1,A15,Charlestown,2,02,0201,21 Austin St,2129.0,42.37593229472344,-71.06546590907651,0101000020E6100000239FEC9730C451C078ACA78C1E304540,Constituent Call,Case Closed. Closed date : 2022-01-12 10:36:46.23 Case Resolved Walter Egan Tue  Jan 11  9:31 PM (13 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  chayla.white  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  lauren.lopes  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  No call back # spoke to management at cvs and she stated no one came into store about dog also went outside to check and no dog tied to bench.no reponse at this time  Animal Generic Request
6291,101004123705,2022-01-12 04:37:00,,2022-01-12 07:21:04,ONTIME,Closed,Case Closed. Closed date : 2022-01-12 12:21:04.363 Case Resolved AF Responded to the above location. I picked up the dog and transported it to shelter  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,19 Egremont Rd  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 21,2112,19 Egremont Rd,2135.0,42.34097963405393,-71.14353067711673,0101000020E61000001A0C4B9B2FC951C08D6E7C38A52B4540,Constituent Call,Case Closed. Closed date : 2022-01-12 12:21:04.363 Case Resolved AF Responded to the above location. I picked up the dog and transported it to shelter   Animal Generic Request
6415,101004123916,2022-01-12 06:42:00,,2022-01-12 08:45:51,ONTIME,Closed,Case Closed. Closed date : 2022-01-12 13:45:51.91 Case Resolved Recorded owner information for 2 at-large dogs and will issue citations. MS 107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,300 Gardner St  West Roxbury  MA  02132,12,06,6,E5,West Roxbury,12,20,2017,300 Gardner St,2132.0,42.282168034186526,-71.1810299690684,0101000020E6100000A92FB9FE95CB51C0646707151E244540,Constituent Call,Case Closed. Closed date : 2022-01-12 13:45:51.91 Case Resolved Recorded owner information for 2 at-large dogs and will issue citations. MS 107  Animal Generic Request
7966,101004126424,2022-01-14 10:49:00,,2022-01-14 11:44:39,ONTIME,Closed,Case Closed. Closed date : 2022-01-14 16:44:39.743 Case Resolved No dog was found outside and i was unable to locate the owner. Munroe110  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,27 June St  Roslindale  MA  02131,12,06,5,E5,Roslindale,10,Ward 18,1811,27 June St,2131.0,42.27615963527902,-71.13567080486679,0101000020E6100000317B99D4AEC851C0D5FFEC3259234540,Constituent Call,Case Closed. Closed date : 2022-01-14 16:44:39.743 Case Resolved No dog was found outside and i was unable to locate the owner. Munroe110   Animal Generic Request
8024,101004126513,2022-01-14 12:22:00,,2022-01-18 06:48:58,ONTIME,Closed,Case Closed. Closed date : 2022-01-18 11:48:58.863 Case Resolved Stern Fri  Jan 14  5:53 PM (4 days ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  chayla.white  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  lauren.lopes  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  walter.egan  Picked up the dog and transporting to the shelter. MS 107 ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,3347 Washington St  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,11,1106,3347 Washington St,2130.0,42.30970112640872,-71.10459129274882,0101000020E61000005D73AD9FB1C651C0DBBA5849A4274540,Constituent Call,Case Closed. Closed date : 2022-01-18 11:48:58.863 Case Resolved Stern Fri  Jan 14  5:53 PM (4 days ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  chayla.white  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  lauren.lopes  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  walter.egan  Picked up the dog and transporting to the shelter. MS 107  Animal Found
8207,101004126798,2022-01-15 05:19:00,,2022-01-19 07:40:08,ONTIME,Closed,Case Closed. Closed date : 2022-01-19 12:40:08.19 Case Resolved Trzcinski Tue  Jan 18  10:56 AM (1 day ago) to Mayor  Chayla  Stephen  Leon  Pat  Tanicia  Daniel  Anthony  Walter  Maryanne  Patricia  Bradley  Brittany  Michael  lauren.lopes  Emily  Catherine  Ian  Maia  Robyn  Keith  Sarah  Dog was picked up by the animal control officer and later returned to the owner. ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,66 Oak St  Hyde Park  MA  02136,12,08,5,E18,Hyde Park,10,Ward 18,1818,66 Oak St,2136.0,42.25385961736605,-71.12041082042165,0101000020E6100000EAF295CFB4C751C05E2ED1787E204540,Constituent Call,Case Closed. Closed date : 2022-01-19 12:40:08.19 Case Resolved Trzcinski Tue  Jan 18  10:56 AM (1 day ago) to Mayor  Chayla  Stephen  Leon  Pat  Tanicia  Daniel  Anthony  Walter  Maryanne  Patricia  Bradley  Brittany  Michael  lauren.lopes  Emily  Catherine  Ian  Maia  Robyn  Keith  Sarah  Dog was picked up by the animal control officer and later returned to the owner.  Animal Found
