_id,case_enquiry_id,open_dt,sla_target_dt,closed_dt,on_time,case_status,closure_reason,case_title,subject,reason,type,queue,department,submitted_photo,closed_photo,location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,location_street_name,location_zipcode,latitude,longitude,geom_4326,source,combined_info
12682,101003606201,2021-01-21 18:25:00,,2021-01-22 05:06:52,ONTIME,Closed,Case Closed. Closed date : 2021-01-22 10:06:52.98 Case Resolved Animal Control Transported Dog to their Shelter ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,155 Wrentham St  Dorchester  MA  02124,8,07,3,C11,Dorchester,7,Ward 16,1606,155 Wrentham St,2124.0,42.28892952190674,-71.05600059616516,0101000020E61000007F45868395C351C01CB87FA4FB244540,Constituent Call,Case Closed. Closed date : 2021-01-22 10:06:52.98 Case Resolved Animal Control Transported Dog to their Shelter  Animal Lost
12804,101003606379,2021-01-22 03:56:00,,2021-01-22 05:04:57,ONTIME,Closed,Case Closed. Closed date : 2021-01-22 10:04:57.917 Case Resolved AC officer patroled the area. No Dog foiund  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Western Ave & Soldiers Field Rd  Allston  MA  ,11,04,8,D14,Allston / Brighton,15,22,2201,INTERSECTION Western Ave & Soldiers Field Rd,,42.36418250916591,-71.11791354482109,0101000020E6100000C5B040E58BC751C047524F889D2E4540,Constituent Call,Case Closed. Closed date : 2021-01-22 10:04:57.917 Case Resolved AC officer patroled the area. No Dog foiund   Animal Generic Request
13403,101003607242,2021-01-22 19:04:00,,2021-01-23 15:54:27,ONTIME,Closed,Case Closed. Closed date : 2021-01-23 20:54:27.003 Case Resolved Officer Munroe reports  after arrival dog was reunited with his owner.  ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,60 Downer Ave  Dorchester  MA  02125,7,03,3,C11,Dorchester,7,Ward 13,1306,60 Downer Ave,2125.0,42.312039529291525,-71.06242055945744,0101000020E6100000EF5DCDB2FEC351C0E4AE4AE9F0274540,Constituent Call,Case Closed. Closed date : 2021-01-23 20:54:27.003 Case Resolved Officer Munroe reports  after arrival dog was reunited with his owner.   Animal Found
13624,101003607560,2021-01-23 07:32:08,,2021-01-23 07:36:47,ONTIME,Closed,Case Closed. Closed date : 2021-01-23 12:36:47.4 Case Noted BFD located the owner of the dog. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,852 Beacon St  Boston  MA  02215,4,10A,8,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,Ward 21,2102,852 Beacon St,2215.0,42.34725958114856,-71.10385057409,0101000020E6100000CBD8E07CA5C651C0BC208000732C4540,Constituent Call,Case Closed. Closed date : 2021-01-23 12:36:47.4 Case Noted BFD located the owner of the dog.  Animal Generic Request
13755,101003607751,2021-01-23 11:48:00,,2021-01-24 12:30:05,ONTIME,Closed,Case Closed. Closed date : 2021-01-24 17:30:05.447 Case Resolved Officer Jones reports  one dog was off leash for time I was there ( Jones #113)  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Common St & Winthrop St  Charlestown  MA  ,3,1A,1,A15,Charlestown,2,2,0201,INTERSECTION Common St & Winthrop St,,42.374289137016085,-71.0607982003481,0101000020E6100000A689221EE4C351C0B75DD9B4E82F4540,Constituent Call,Case Closed. Closed date : 2021-01-24 17:30:05.447 Case Resolved Officer Jones reports  one dog was off leash for time I was there ( Jones #113)   Animal Generic Request
13834,101003607869,2021-01-23 17:00:26,,2021-01-24 11:13:34,ONTIME,Closed,Case Closed. Closed date : 2021-01-24 16:13:34.567 Case Resolved Officer Munroe reports  on arrival dog was reunited with his owner.  ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,96 Lawrence Ave  Dorchester  MA  02121,7,03,4,B2,Roxbury,13,Ward 14,1401,96 Lawrence Ave,2121.0,42.31120654710826,-71.07517359031235,0101000020E610000086FAE3A4CFC451C0C710BB9DD5274540,Constituent Call,Case Closed. Closed date : 2021-01-24 16:13:34.567 Case Resolved Officer Munroe reports  on arrival dog was reunited with his owner.   Animal Found
13963,101003608080,2021-01-24 06:38:00,,2021-01-24 11:05:14,ONTIME,Closed,Case Closed. Closed date : 2021-01-24 16:05:14.5 Case Resolved Officer Jones reports  caller called back  gray pit bull in yard of 102 Radcliffe St I did observe a gray pitbull in the yard of 102 Radcliffe rang the doorbell a woman answered and was asked if it was her dog she said yes she was a bit confused because Animal Control has been out before And found no issue. She does allow the dog to free roam in a fenced in yard the dog . The dog owner was just made aware that due to the temperature today to keep an eye on how long the dog is outside as she doesnt have a thick coat.  My observation at this time the dog did not seem to be in any kind of distress and appeared healthy .dog owner was also reminded to license her dog. (Jones #113) ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,101 Radcliffe St  Dorchester  MA  02121,7,03,4,B3,Dorchester,8,Ward 14,1402,101 Radcliffe St,2121.0,42.298029552268936,-71.07824062594558,0101000020E6100000E969F8E401C551C0491E16D525264540,Constituent Call,Case Closed. Closed date : 2021-01-24 16:05:14.5 Case Resolved Officer Jones reports  caller called back  gray pit bull in yard of 102 Radcliffe St I did observe a gray pitbull in the yard of 102 Radcliffe rang the doorbell a woman answered and was asked if it was her dog she said yes she was a bit confused because Animal Control has been out before And found no issue. She does allow the dog to free roam in a fenced in yard the dog . The dog owner was just made aware that due to the temperature today to keep an eye on how long the dog is outside as she doesnt have a thick coat.  My observation at this time the dog did not seem to be in any kind of distress and appeared healthy .dog owner was also reminded to license her dog. (Jones #113)  Animal Generic Request
14092,101003608266,2021-01-24 12:14:07,,2021-01-24 14:07:50,ONTIME,Closed,Case Closed. Closed date : 2021-01-24 19:07:50.0 Case Resolved Officer Jenner reports  went to location. Both 308-310 the owner from 308 answered the door. There are no dogs at this address . He went onto his back porch and checked the yard and the porch from next door and did not see any dogs out there at all . I went to 310 but was not able to get an answer left notice   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,308-310 Sumner St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,0103,308-310 Sumner St,2128.0,42.367590490794726,-71.03637637678474,0101000020E6100000CC2895FD53C251C0582488340D2F4540,Constituent Call,Case Closed. Closed date : 2021-01-24 19:07:50.0 Case Resolved Officer Jenner reports  went to location. Both 308-310 the owner from 308 answered the door. There are no dogs at this address . He went onto his back porch and checked the yard and the porch from next door and did not see any dogs out there at all . I went to 310 but was not able to get an answer left notice    Animal Generic Request
15072,101003609690,2021-01-26 06:34:00,,2021-01-26 07:36:39,ONTIME,Closed,Case Closed. Closed date : 2021-01-26 12:36:39.743 Case Resolved Transport dog to Shelter. MS 107  ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,161 Granite Ave  Dorchester  MA  02124,8,07,3,C11,Dorchester,7,Ward 16,1611,161 Granite Ave,2124.0,42.27812952065904,-71.05439061702563,0101000020E61000006655C8227BC351C030A485BF99234540,Constituent Call,Case Closed. Closed date : 2021-01-26 12:36:39.743 Case Resolved Transport dog to Shelter. MS 107   Animal Found
15275,101003610005,2021-01-26 10:26:00,2021-01-27 10:26:19,2021-01-27 07:23:39,ONTIME,Closed,Case Closed. Closed date : Wed Jan 27 12:23:39 EST 2021 Invalid No dog at this location ,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,PWDx_District 08: Hyde Park,PWDx,,,76 West St  Hyde Park  MA  02136,12,08,5,E18,Hyde Park,10,Ward 18,1813,76 West St,2136.0,42.259619615195625,-71.11938080537092,0101000020E6100000A6B563EFA3C751C029552E373B214540,Constituent Call,Case Closed. Closed date : Wed Jan 27 12:23:39 EST 2021 Invalid No dog at this location  Pick up Dead Animal
15385,101003610165,2021-01-26 14:04:00,,2021-01-27 05:23:12,ONTIME,Closed,Case Closed. Closed date : 2021-01-27 10:23:12.213 Case Resolved Transporting the two dogs to the shelter. MS107 ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,24 Lyon St  Dorchester  MA  02122,7,03,3,C11,Dorchester,8,Ward 15,1509,24 Lyon St,2122.0,42.30632952659868,-71.05980056660474,0101000020E61000006076C1C5D3C351C02F4551CE35274540,Constituent Call,Case Closed. Closed date : 2021-01-27 10:23:12.213 Case Resolved Transporting the two dogs to the shelter. MS107  Animal Found
15439,101003610257,2021-01-26 16:34:00,,2021-01-27 06:33:21,ONTIME,Closed,Case Closed. Closed date : 2021-01-27 11:33:21.247 Case Resolved Followed up on this incident . Spoke with dog owner   waiting for BP report to be sent and also spoke with roommate from m 19 Gray st ( Jones #113 -1/27/21) ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,20 Gray St  Boston  MA  02116,4,1C,2,D4,South End,6,Ward 5,0501,20 Gray St,2116.0,42.345569537819856,-71.07115050432603,0101000020E6100000264BD8BA8DC451C00EB7639F3B2C4540,Constituent Call,Case Closed. Closed date : 2021-01-27 11:33:21.247 Case Resolved Followed up on this incident . Spoke with dog owner   waiting for BP report to be sent and also spoke with roommate from m 19 Gray st ( Jones #113 -1/27/21)  Animal Generic Request
15691,101003610691,2021-01-27 06:50:00,,2021-01-27 08:14:56,ONTIME,Closed,Case Closed. Closed date : 2021-01-27 13:14:56.743 Case Resolved I made contact with the dog owner  who showed me her two dogs  which appeared to be healthy and did not bark while I was there. They have bred with each other before  but there are no puppies in the house now. I warned her to license them  and advised her of kennel limits. MS107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,69 Walden St  Jamaica Plain  MA  02130,9,10A,6,E13,Jamaica Plain,11,Ward 10,1006,69 Walden St,2130.0,42.32363958457777,-71.10427062771537,0101000020E610000023FEB55EACC651C0EDB99B056D294540,Constituent Call,Case Closed. Closed date : 2021-01-27 13:14:56.743 Case Resolved I made contact with the dog owner  who showed me her two dogs  which appeared to be healthy and did not bark while I was there. They have bred with each other before  but there are no puppies in the house now. I warned her to license them  and advised her of kennel limits. MS107  Animal Generic Request
16115,101003611423,2021-01-28 04:40:26,,2021-01-29 05:30:39,ONTIME,Closed,Case Closed. Closed date : 2021-01-29 10:30:39.48 Case Resolved The dog was walking with the owner in their driveway when I arrived  and was not barking. I educated the owner  and warned her to renew his license. MS 107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,295 Kittredge St  Roslindale  MA  02131,12,06,5,E5,Roslindale,10,Ward 18,1810,295 Kittredge St,2131.0,42.27796963213441,-71.13378079684124,0101000020E610000005D154DD8FC851C033A6478294234540,Constituent Call,Case Closed. Closed date : 2021-01-29 10:30:39.48 Case Resolved The dog was walking with the owner in their driveway when I arrived  and was not barking. I educated the owner  and warned her to renew his license. MS 107  Animal Generic Request
16384,101003611823,2021-01-28 10:30:00,,2021-01-28 13:15:23,ONTIME,Closed,Case Closed. Closed date : 2021-01-28 18:15:23.023 Case Resolved  Michael Stern   Picked up and transported the dog to the shelter. MS 107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,522 Blue Hill Ave  Dorchester  MA  02121,7,03,4,B2,Roxbury,13,Ward 14,1403,522 Blue Hill Ave,2121.0,42.30634955922737,-71.0840906209984,0101000020E6100000A9C5A0BD61C551C046035D7636274540,Constituent Call,Case Closed. Closed date : 2021-01-28 18:15:23.023 Case Resolved  Michael Stern   Picked up and transported the dog to the shelter. MS 107  Animal Generic Request
16457,101003611932,2021-01-28 12:43:00,,2021-01-28 13:17:11,ONTIME,Closed,Case Closed. Closed date : 2021-01-28 18:17:11.837 Case Resolved When I arrived the constituent stated that the dog was returned to owner. MS 107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,21 Dell Ave  Hyde Park  MA  02136,12,08,5,E18,Hyde Park,10,Ward 18,1813,21 Dell Ave,2136.0,42.26044961713773,-71.12112080761106,0101000020E61000007FE37C71C0C751C05FEEBD6956214540,Constituent Call,Case Closed. Closed date : 2021-01-28 18:17:11.837 Case Resolved When I arrived the constituent stated that the dog was returned to owner. MS 107  Animal Generic Request
17158,101003613027,2021-01-30 05:40:00,,2021-02-01 07:49:17,ONTIME,Closed,Case Closed. Closed date : 2021-02-01 12:49:17.76 Case Resolved AF Responded to the above location  I picked up the dog and will transport it to the shelter  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,100 Walnut Ave  Roxbury  MA  02119,7,10B,7,B2,Roxbury,13,Ward 12,1203,100 Walnut Ave,2119.0,42.32134955969264,-71.08533059016342,0101000020E61000006B866F0E76C551C060BB7CFB21294540,Constituent Call,Case Closed. Closed date : 2021-02-01 12:49:17.76 Case Resolved AF Responded to the above location  I picked up the dog and will transport it to the shelter   Animal Generic Request
17285,101003613233,2021-01-30 09:41:00,,2021-01-30 11:39:17,ONTIME,Closed,Case Closed. Closed date : 2021-01-30 16:39:17.177 Case Resolved Officer Munroe reports  I  was unable to make contact with dogs owner. Dog was in his gated yard and I was unable enter.left a notice to call office . ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,22 Florida St  Dorchester  MA  02124,8,07,3,C11,Dorchester,7,Ward 16,1604,22 Florida St,2124.0,42.29157952769821,-71.05978059945159,0101000020E61000001CE50172D3C351C0CED25B7A52254540,Constituent Call,Case Closed. Closed date : 2021-01-30 16:39:17.177 Case Resolved Officer Munroe reports  I  was unable to make contact with dogs owner. Dog was in his gated yard and I was unable enter.left a notice to call office .  Animal Generic Request
17427,101003613445,2021-01-30 14:12:00,,2021-01-30 14:44:17,ONTIME,Closed,Case Closed. Closed date : 2021-01-30 19:44:17.48 Case Resolved Officer Munroe reports  dog was transported to the animal shelter.  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,6 Foodmart Rd  Roxbury  MA  02118,6,05,2,C6,Roxbury,6,08,0801,6 Foodmart Rd,2118.0,42.33476367512568,-71.06290543922852,0101000020E6100000870E89A406C451C0DB463E89D92A4540,Constituent Call,Case Closed. Closed date : 2021-01-30 19:44:17.48 Case Resolved Officer Munroe reports  dog was transported to the animal shelter.   Animal Generic Request
17538,101003613643,2021-01-31 03:00:00,,2021-02-01 07:30:08,ONTIME,Closed,Case Closed. Closed date : 2021-02-01 12:30:08.79 Case Resolved  dog was taken to the shelter  D Gillis ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,350 S Huntington Ave  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 10,1009,350 S Huntington Ave,2130.0,42.32276215076271,-71.11104301607821,0101000020E610000054A02A541BC751C0CBF4284550294540,Constituent Call,Case Closed. Closed date : 2021-02-01 12:30:08.79 Case Resolved  dog was taken to the shelter  D Gillis  Animal Generic Request
17938,101003614248,2021-02-01 03:13:00,,2021-02-01 06:22:29,ONTIME,Closed,Case Closed. Closed date : 2021-02-01 11:22:29.26 Case Resolved 2/1/21- made contact with owner  made aware of complaints made and educated her on nuisance laws . Also reminded her to license her dog ( Jones #113)  ,Animal Noise Disturbances,Animal Control,Animal Issues,Animal Noise Disturbances,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,233 Washington St  Dorchester  MA  02121,7,03,4,C11,Dorchester,8,Ward 14,1402,233 Washington St,2121.0,42.30168955075109,-71.07743061637633,0101000020E6100000E9428B9FF4C451C0AC0261C39D264540,Constituent Call,Case Closed. Closed date : 2021-02-01 11:22:29.26 Case Resolved 2/1/21- made contact with owner  made aware of complaints made and educated her on nuisance laws . Also reminded her to license her dog ( Jones #113)   Animal Noise Disturbances
18183,101003614633,2021-02-01 07:16:00,,2021-02-01 08:07:52,ONTIME,Closed,Case Closed. Closed date : 2021-02-01 13:07:52.41 Case Resolved Dog appeared to be in adequate condition and friendly  and had a solid well insulated doghouse  but because of the weather I advised the owner to bring him inside  which he stated he was going to do anyway. I warned him to license the dog. MS 107  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,15 Dalin Pl  Dorchester  MA  02125,7,03,7,B2,Roxbury,13,Ward 13,1301,15 Dalin Pl,2125.0,42.31985722508716,-71.07678983128812,0101000020E61000001083E51FEAC451C0C091E014F1284540,Constituent Call,Case Closed. Closed date : 2021-02-01 13:07:52.41 Case Resolved Dog appeared to be in adequate condition and friendly  and had a solid well insulated doghouse  but because of the weather I advised the owner to bring him inside  which he stated he was going to do anyway. I warned him to license the dog. MS 107   Animal Generic Request
